,athlete_id,name,born_date,born_city,born_region,born_country,NOC,height_cm,weight_kg,died_date,h to w ratio,first_name,born_year
143346,146990,Prisca Chesang,2003-08-07,,,,Uganda,,,,,Prisca,2003.0
138853,142281,Polina Amru,2003-06-17,,,,Egypt,,,,,Polina,2003.0
140015,143512,Pinelopi Karamesiou,2003-01-16,Athina (Athens),Attiki,GRE,Greece,165.0,51.0,,3.235294117647059,Pinelopi,2003.0
136577,139804,Petra Tolomey,2003-07-28,Petroșani,Hunedoara,ROU,Romania,,,,,Petra,2003.0
135645,138859,Petr Hák,2003-05-30,,,,Czechia,,,,,Petr,2003.0
136787,140023,Petr Vaverka,2003-06-20,,,,Czechia,,,,,Petr,2003.0
135881,139095,Pei Junhang,2003-05-13,,,,People's Republic of China,,,,,Pei,2003.0
135477,138691,Pavel Zhichkin,2003-06-23,,,,Russian Federation,,,,,Pavel,2003.0
144937,148645,Paulina Ramanauskaitė,2003-01-27,Kaunas,Kaunas,LTU,Lithuania,,,,,Paulina,2003.0
136546,139773,Pascal Kunze,2003-02-18,,,,Germany,,,,,Pascal,2003.0
135865,139079,Oriol Gasto,2003-11-07,,,,Spain,,,,,Oriol,2003.0
136889,140125,Oriol Olm Rouppert,2003-12-28,,,,Andorra,,,,,Oriol,2003.0
140188,143689,Omar Salim,2003-04-12,Carson,California,USA,Hungary,,,,,Omar,2003.0
141500,145059,Olt Kondirolli,2003-01-14,,,,Kosovo,,,,,Olt,2003.0
135915,139129,Olle Moberg,2003-01-24,,,,Sweden,,,,,Olle,2003.0
135516,138730,Olivia Halme,2003-12-05,,,,Finland,,,,,Olivia,2003.0
144184,147863,Olga Mikutina,2003-10-06,Kharkiv,Kharkiv,UKR,Austria,,,,,Olga,2003.0
139313,142779,Océanne Muller,2003-01-02,Schiltigheim,Bas-Rhin,FRA,France,,,,,Océanne,2003.0
136825,140061,Nurshat Tursunzhanov,2003-02-08,,,,Kazakhstan,,,,,Nurshat,2003.0
136985,140221,Nuraly Akzhol,2003-09-16,,,,Kazakhstan,,,,,Nuraly,2003.0
138511,141920,Norah Milanesi,2003-01-23,Broni,Pavia,ITA,Cameroon,,,,,Norah,2003.0
136781,140017,Nora Midtsundstad,2003-07-10,Kongsvinger,Innlandet,NOR,Norway,,,,,Nora,2003.0
143154,146787,Noelani Day,2003-04-24,Holonga,Tongatapu,TGA,Tonga,,,,,Noelani,2003.0
135567,138781,Noe In-Albon,2003-07-23,,,,Switzerland,,,,,Noe,2003.0
136646,139877,Noah Rolseth,2003-07-29,,,,Canada,,,,,Noah,2003.0
136755,139988,Noah Bethônico,2003-10-14,Florianópolis,Santa Catarina,BRA,Brazil,174.0,64.0,,2.71875,Noah,2003.0
135374,138588,Noa Szőllős,2003-02-03,Budapest,Budapest,HUN,Israel,,,,,Noa,2003.0
135988,139206,Noa Spoelders,2003-01-24,,,,Belgium,,,,,Noa,2003.0
135972,139189,Nina Walderbach,2003-02-03,,,,Germany,,,,,Nina,2003.0
136894,140130,Nils Oberauer,2003-07-29,Schladming,Steiermark,AUT,Austria,182.0,63.0,,2.888888888888889,Nils,2003.0
135916,139130,Nilla Hallström,2003-05-15,,,,Sweden,,,,,Nilla,2003.0
135863,139077,Nikolay Lysakov,2003-03-27,,,,Russian Federation,,,,,Nikolay,2003.0
136053,139275,Nikolaj Memola,2003-11-18,Monza,Monza e Brianza,ITA,Italy,,,,,Nikolaj,2003.0
136614,139843,Niklas Malacinski,2003-12-07,Steamboat Springs,Colorado,USA,United States,,,,,Niklas,2003.0
136657,139889,Nikita Abozovik,2003-05-30,,,,Russian Federation,,,,,Nikita,2003.0
143831,147487,Nikhil Kumar,2003-01-01,,,,United States,,,,,Nikhil,2003.0
135566,138780,Nika Jagečić,2003-01-04,,,,Croatia,,,,,Nika,2003.0
135513,138727,Nicolò Betemps,2003-03-29,Aosta,Aosta,ITA,Italy,,,,,Nicolò,2003.0
143434,147086,Nicole Frank,2003-09-08,,,,Uruguay,,,,,Nicole,2003.0
136628,139859,Nico Zarucchi,2003-08-31,,,,Switzerland,,,,,Nico,2003.0
135341,138555,Nichakan Chinupun,2003-12-21,,,,Thailand,,,,,Nichakan,2003.0
136777,140013,Niccolò Colturi,2003-07-10,Sondalo,Sondrio,ITA,Italy,,,,,Niccolò,2003.0
135564,138778,Nefeli Tita,2003-02-11,Florina,Dutiki Makedonia,GRE,Greece,,,,,Nefeli,2003.0
135387,138601,Natthawut Hiranrat,2003-08-06,,,,Thailand,,,,,Natthawut,2003.0
137023,140259,Natthapat Kancharin,2003-03-28,,,,Thailand,,,,,Natthapat,2003.0
138122,141514,Nathan Zsombor-Murray,2003-04-28,Montréal,Québec,CAN,Canada,,,,,Nathan,2003.0
136545,139772,Nataliya Korotayeva,2003-03-01,,,,Russian Federation,,,,,Nataliya,2003.0
136549,139776,Natalie Corless,2003-11-27,New Westminster,British Columbia,CAN,Canada,,,,,Natalie,2003.0
142122,145719,Nancy Abouke,2003-07-05,,,,Nauru,,,,,Nancy,2003.0
136536,139762,Moritz Jäger,2003-12-14,,,,Germany,,,,,Moritz,2003.0
136738,139971,Morena Arroyo,2003-07-30,San Martín de los Andes,Neuquén,ARG,Argentina,,,,,Morena,2003.0
136025,139247,Montana Osinski,2003-04-11,Stamford,Connecticut,USA,United States,,,,,Montana,2003.0
140832,144360,Momoka Kinoshita,2003-03-02,,,,Japan,,,,,Momoka,2003.0
144855,148559,Momoka Horikawa,2003-07-10,,,,Japan,,,,,Momoka,2003.0
135705,138919,Molly Jefferies,2003-11-23,,,,Great Britain,,,,,Molly,2003.0
135294,138508,Mirko Lazareski,2003-07-31,,,,North Macedonia,,,,,Mirko,2003.0
136554,139781,Milen Milanov,2003-01-13,Sofia,Sofia Grad,BUL,Bulgaria,,,,,Milen,2003.0
136108,139331,Miku Makita,2003-06-16,New Westminster,British Columbia,CAN,Canada,,,,,Miku,2003.0
135719,138933,Mikhail Marozau,2003-01-22,,,,Belarus,,,,,Mikhail,2003.0
135861,139075,Mikhail Vlasenko,2003-12-17,,,,Russian Federation,,,,,Mikhail,2003.0
141556,145128,Mikaili Charlemagne,2003-04-01,,,,Saint Lucia,,,,,Mikaili,2003.0
135312,138526,Miguel Almirall,2003-10-11,,,,"Hong Kong, China",,,,,Miguel,2003.0
135974,139192,Michelle Rageth,2003-07-28,,,,Switzerland,,,,,Michelle,2003.0
137022,140258,Michelle Velzeboer,2003-03-09,,,,Netherlands,,,,,Michelle,2003.0
145037,148749,Michał Niewiński,2003-07-12,Białystok,Podlaskie,POL,Poland,,,,,Michał,2003.0
135934,139148,Michael Velve,2003-08-11,Vancouver,British Columbia,CAN,Brazil,180.0,56.0,,3.2142857142857144,Michael,2003.0
135372,138586,Mia Nuriah Freudweiler,2003-04-15,,,,Pakistan,,,,,Mia,2003.0
135997,139216,Mia Rennie,2003-08-17,Penrith,New South Wales,AUS,Australia,,,,,Mia,2003.0
136580,139807,Merle Fräbel,2003-06-11,Suhl,Thüringen,GER,Germany,,,,,Merle,2003.0
137073,140412,Meriem Mebarki,2003-06-22,,,,Algeria,,,,,Meriem,2003.0
136095,139318,Maïa Mazzara,2003-08-05,Clamart,Hauts-de-Seine,FRA,France,,,,,Maïa,2003.0
136613,139842,Maëla Didier,2003-12-18,,,,France,,,,,Maëla,2003.0
136558,139785,Maya Chan,2003-02-15,Chicago,Illinois,USA,United States,,,,,Maya,2003.0
143196,146833,Mawupemon Otogbe,2003-01-23,,,,Togo,,,,,Mawupemon,2003.0
135448,138662,Maude Davis Crossland,2003-03-19,Seattle,Washington,USA,Colombia,,,,,Maude,2003.0
136590,139817,Matthew Greiner,2003-11-05,Abington,Pennsylvania,USA,United States,,,,,Matthew,2003.0
142858,146486,Matthew Sates,2003-07-28,,,,South Africa,,,,,Matthew,2003.0
136708,139940,Matouš Šmerák,2003-02-28,,,,Czechia,,,,,Matouš,2003.0
135292,138506,Matilde Schwencke,2003-11-28,,,,Chile,,,,,Matilde,2003.0
143339,146983,Matie Stanley,2003-05-04,,,,Tuvalu,,,,,Matie,2003.0
136635,139866,Matic Hladnik,2003-02-14,,,,Slovenia,,,,,Matic,2003.0
144939,148647,Mathieu Neumuller,2003-12-12,,,,Madagascar,,,,,Mathieu,2003.0
135523,138737,Matej Badáň,2003-04-30,,,,Slovakia,,,,,Matej,2003.0
144293,147981,Mason McTavish,2003-01-30,Zürich,Zürich,SUI,Canada,185.0,,,,Mason,2003.0
137263,140614,Mary Fowler,2003-02-14,Cairns,Queensland,AUS,Australia,171.0,,,,Mary,2003.0
135499,138713,Martina Giordano,2003-03-29,Cuneo,Cuneo,ITA,Italy,,,,,Martina,2003.0
135462,138676,Martin Sviták,2003-02-28,,,,Slovakia,,,,,Martin,2003.0
136044,139266,Martin Nordqvist,2003-09-13,,,,Sweden,,,,,Martin,2003.0
135643,138857,Marlene Perren,2003-07-28,,,,Switzerland,,,,,Marlene,2003.0
135659,138873,Marlene Fichtner,2003-03-16,,,,Germany,,,,,Marlene,2003.0
137000,140236,Markéta Fajkusová,2003-11-22,,,,Czechia,,,,,Markéta,2003.0
135652,138866,Mark Kozak,2003-04-11,,,,Ukraine,179.0,64.0,,2.796875,Mark,2003.0
145099,148812,Mark Kondratyuk,2003-09-03,Podolsk,Moskva Oblast,RUS,ROC,,,,,Mark,2003.0
137013,140249,Mariya Gorbunobva,2003-02-03,,,,Kazakhstan,,,,,Mariya,2003.0
135724,138938,Marina Kälin,2003-07-28,,,,Switzerland,,,,,Marina,2003.0
136717,139949,Marika Savoldelli,2003-01-05,Clusone,Bergamo,ITA,Italy,,,,,Marika,2003.0
136015,139236,Marie-Pier Brunet,2003-08-13,,,,Canada,,,,,Marie-Pier,2003.0
136740,139973,Marie Kreisingerová,2003-06-18,,,,Czechia,,,,,Marie,2003.0
140050,143547,Mariama Touré,2003-11-10,,,,Guinea,,,,,Mariama,2003.0
135329,138543,Maria Nikoleta Kaltsogianni,2003-10-17,,,,Greece,,,,,Maria,2003.0
136843,140079,Maria Chindris,2003-08-12,Brașov,Brașov,ROU,Romania,,,,,Maria,2003.0
137037,140273,Maria Dobosz,2003-07-30,,,,Poland,,,,,Maria,2003.0
136695,139927,Margaux Herpin,2003-02-10,,,,France,,,,,Margaux,2003.0
135483,138697,Marco Farina,2003-01-18,Domodossola,Verbano-Cusio-Ossola,ITA,Italy,,,,,Marco,2003.0
135678,138892,Marco Barale,2003-04-19,Cuneo,Cuneo,ITA,Italy,,,,,Marco,2003.0
136602,139830,Marco Heinis,2003-04-14,,,,France,,,,,Marco,2003.0
136975,140211,Manuel Zähringer,2003-02-14,,,,Germany,,,,,Manuel,2003.0
136608,139837,Mani Cooper,2003-06-06,Kettering,England,GBR,Great Britain,,,,,Mani,2003.0
135892,139106,Malin da Ros,2003-05-20,,,,Switzerland,,,,,Malin,2003.0
138852,142280,Malak Sharif,2003-05-01,Al-Jizah (Giza),Al-Jizah,EGY,Egypt,,,,,Malak,2003.0
135731,138945,Magdalena Engelhardt,2003-07-09,Schladming,Steiermark,AUT,Austria,167.0,56.0,,2.982142857142857,Magdalena,2003.0
137056,140318,Madlen Loss,2003-03-04,,,,Austria,,,,,Madlen,2003.0
136766,140000,Madeline Lochte-Bono,2003-01-07,Durango,Colorado,USA,United States,,,,,Madeline,2003.0
144271,147957,Madeline Schizas,2003-02-14,Oakville,Ontario,CAN,Canada,150.0,,,,Madeline,2003.0
135454,138668,Maddy Cohen,2003-04-08,New York,New York,USA,United States,,,,,Maddy,2003.0
136828,140064,Machiko Kubota,2003-03-18,,,,Japan,,,,,Machiko,2003.0
135869,139083,Lőrinc Tatár,2003-01-19,Budapest,Budapest,HUN,Hungary,,,,,Lőrinc,2003.0
135503,138717,Līva Šahno,2003-05-16,,,,Latvia,,,,,Līva,2003.0
135941,139155,Léo Tuaz,2003-09-30,,,,France,,,,,Léo,2003.0
137034,140270,Lyubomir Kalchev,2003-09-17,Sofia,Sofia Grad,BUL,Bulgaria,,,,,Lyubomir,2003.0
142797,146419,Lythe Pillay,2003-02-25,,,,South Africa,,,,,Lythe,2003.0
136943,140179,Lukáš Steklý,2003-10-02,,,,Czechia,,,,,Lukáš,2003.0
135349,138563,Lukas Ermeskog,2003-07-10,,,,Sweden,,,,,Lukas,2003.0
135519,138733,Lukas Žukauskas,2003-01-14,,,,Lithuania,,,,,Lukas,2003.0
135658,138872,Lukas Haslinger,2003-03-09,Zell am See,Salzburg,AUT,Austria,182.0,70.0,,2.6,Lukas,2003.0
135873,139087,Lukas Høstmælingen,2003-07-05,Lillehammer,Innlandet,NOR,Norway,,,,,Lukas,2003.0
136761,139995,Lukas Frischhut,2003-07-23,Innsbruck,Tirol,AUT,Austria,176.0,65.0,,2.707692307692308,Lukas,2003.0
136537,139763,Luka Mtchedliani,2003-04-30,,,,Georgia,,,,,Luka,2003.0
136973,140209,Luisa María González,2003-07-08,Cali,Valle del Cauca,COL,Spain,,,,,Luisa,2003.0
135485,138699,Lucas Sadesky,2003-02-20,,,,Canada,,,,,Lucas,2003.0
135433,138647,Louis Masquelier,2003-02-15,,,,Belgium,,,,,Louis,2003.0
135486,138700,Lou Thiévent,2003-03-31,,,,France,,,,,Lou,2003.0
135502,138716,Lora Hristova,2003-04-23,Troyan,Lovech,BUL,Bulgaria,,,,,Lora,2003.0
135653,138867,Lora Radkovska,2003-08-09,Sofia,Sofia Grad,BUL,Bulgaria,,,,,Lora,2003.0
138851,142279,Login Islam,2003-01-01,Al-Iskanderiya (Alexandria),Al-Iskanderiya,EGY,Egypt,,,,,Login,2003.0
135651,138865,Liu Zhaoyu,2003-06-10,,,,People's Republic of China,,,,,Liu,2003.0
136603,139831,Lisa-Marie Hirner,2003-10-03,Leoben,Steiermark,AUT,Austria,164.0,50.0,,3.28,Lisa-Marie,2003.0
135760,138974,Linda Rós Hannesdóttir,2003-01-13,,,,Iceland,,,,,Linda,2003.0
135867,139081,Linda Joó,2003-04-24,Budapest,Budapest,HUN,Hungary,,,,,Linda,2003.0
141597,145170,Lina Khiyara,2003-05-29,Liège,Liège,BEL,Morocco,,,,,Lina,2003.0
135453,138667,Lin Yu-Hsin,2003-04-21,,,,Chinese Taipei,,,,,Lin,2003.0
136709,139941,Lily Jekel,2003-10-09,Carlton,Victoria,AUS,Australia,,,,,Lily,2003.0
140429,143938,Lihie Raz,2003-09-14,,,,Israel,,,,,Lihie,2003.0
136910,140146,Liang Qifan,2003-01-13,,,,People's Republic of China,,,,,Liang,2003.0
136691,139923,Liam Gill,2003-07-30,Calgary,Alberta,CAN,Canada,180.0,,,,Liam,2003.0
136764,139998,Liam Brearley,2003-02-27,,,,Canada,,,,,Liam,2003.0
135953,139169,Lia Nilsson,2003-02-04,,,,Sweden,,,,,Lia,2003.0
135947,139163,Li Fanghui,2003-03-10,,,,People's Republic of China,,,,,Li,2003.0
137055,140317,Leopold Frey,2003-08-10,,,,Germany,,,,,Leopold,2003.0
144788,148489,Leonardo Donaggio,2003-09-23,Venezia,Venezia,ITA,Italy,,,,,Leonardo,2003.0
135493,138707,Lena Repinc,2003-04-08,,,,Slovenia,,,,,Lena,2003.0
136925,140161,Lena Leitner-Hölzl,2003-08-05,Kufstein,Tirol,AUT,Austria,175.0,59.0,,2.9661016949152543,Lena,2003.0
135420,138634,Lee Ha-Eun,2003-10-16,,,,Republic of Korea,,,,,Lee,2003.0
136663,139895,Lee Na-Yun,2003-10-23,,,,Republic of Korea,,,,,Lee,2003.0
136754,139987,Lee Hyun-Jun,2003-06-17,,,,Republic of Korea,,,,,Lee,2003.0
136853,140089,Lee Seo-Hyuk,2003-12-05,,,,Republic of Korea,,,,,Lee,2003.0
136794,140030,Lean Niederberger,2003-01-08,,,,Switzerland,,,,,Lean,2003.0
135839,139053,Lauris Kaparkalējs,2003-12-13,,,,Latvia,,,,,Lauris,2003.0
136927,140163,Laura Kovárová,2003-05-30,,,,Slovakia,,,,,Laura,2003.0
145222,148941,Laura Zimmermann,2003-04-05,Interlaken,Bern,SUI,Switzerland,,,,,Laura,2003.0
136882,140118,Larissa Cândido,2003-03-10,São Paulo,São Paulo,BRA,Brazil,161.0,53.0,,3.0377358490566038,Larissa,2003.0
136887,140123,Larisa Cosofret,2003-02-14,Bistrița,Bistrița-Năsăud,ROU,Romania,,,,,Larisa,2003.0
135396,138610,Lara Klein,2003-10-26,,,,Germany,,,,,Lara,2003.0
135495,138709,Lara Berwert,2003-02-27,,,,Switzerland,,,,,Lara,2003.0
136782,140018,Lara Logar,2003-03-12,,,,Slovenia,,,,,Lara,2003.0
135999,139218,Kyra Wheatley,2003-11-06,,,,Australia,,,,,Kyra,2003.0
135619,138833,Kurea Matsuoka,2003-11-22,,,,Japan,,,,,Kurea,2003.0
135334,138548,Kristofers Gulbis,2003-04-29,,,,Latvia,,,,,Kristofers,2003.0
137052,140288,Kosei Hayashi,2003-10-23,,,,Japan,,,,,Kosei,2003.0
142313,145915,Kornelia Lesiewicz,2003-08-14,,,,Poland,,,,,Kornelia,2003.0
135559,138773,Konrad Badacz,2003-01-16,,,,Poland,,,,,Konrad,2003.0
141170,144709,Konosuke Yanagimoto,2003-11-24,,,,Japan,,,,,Konosuke,2003.0
137068,140407,Kledi Kadiu,2003-10-28,,,,Albania,,,,,Kledi,2003.0
135889,139103,Kim Sutor,2003-08-11,,,,Germany,,,,,Kim,2003.0
136926,140162,Kim Min-Jun,2003-03-14,,,,Republic of Korea,,,,,Kim,2003.0
136948,140184,Kim Min-Hui,2003-04-02,,,,Republic of Korea,,,,,Kim,2003.0
144890,148596,Kim Ye-Rim,2003-01-23,,,,Republic of Korea,,,,,Kim,2003.0
137466,140826,Kieran Woolley,2003-11-20,Kiama,New South Wales,AUS,Australia,,,,,Kieran,2003.0
136673,139905,Kiara Zung,2003-01-25,Innsbruck,Tirol,AUT,Austria,165.0,62.0,,2.661290322580645,Kiara,2003.0
135587,138801,Keita Momen,2003-01-13,,,,Japan,,,,,Keita,2003.0
137465,140825,Keegan Palmer,2003-03-13,San Diego,California,USA,Australia,,,,,Keegan,2003.0
135353,138567,Kayla Anna Lozáková,2003-02-03,,,,Slovakia,,,,,Kayla,2003.0
135531,138745,Kateřina Pavlů,2003-08-11,,,,Czechia,,,,,Kateřina,2003.0
136662,139894,Katarína Pitoňáková,2003-11-19,,,,Slovakia,,,,,Katarína,2003.0
136800,140036,Kasperi Valto,2003-07-03,,,,Finland,,,,,Kasperi,2003.0
136574,139801,Kaspars Rinks,2003-07-16,,,,Latvia,,,,,Kaspars,2003.0
136771,140006,Karolína Dobrá,2003-05-19,,,,Czechia,,,,,Karolína,2003.0
135908,139122,Karolina Jensen,2003-05-08,,,,Denmark,,,,,Karolina,2003.0
136908,140144,Kari Forseth,2003-04-04,Molde,Møre og Romsdal,NOR,Norway,,,,,Kari,2003.0
136821,140057,Karel Rammo,2003-09-03,Tallinn,Harjumaa,EST,Estonia,,,,,Karel,2003.0
137072,140411,Kaouther Belkebir,2003-08-05,,,,Algeria,,,,,Kaouther,2003.0
135606,138820,Kanstantsin Baburau,2003-01-16,,,,Belarus,,,,,Kanstantsin,2003.0
136986,140222,Kang Soo-Min,2003-07-11,,,,Republic of Korea,,,,,Kang,2003.0
135603,138817,Kamilė Jakubauskaitė,2003-11-15,,,,Lithuania,,,,,Kamilė,2003.0
137950,141332,Kaloyan Levterov,2003-02-08,Sofia,Sofia Grad,BUL,Bulgaria,,,,,Kaloyan,2003.0
135591,138805,Kalle Loukkaanhuhta,2003-10-22,,,,Finland,,,,,Kalle,2003.0
135599,138813,Kaja Marič,2003-09-04,,,,Slovenia,,,,,Kaja,2003.0
135632,138846,Kaja Zorč,2003-05-21,,,,Slovenia,,,,,Kaja,2003.0
136561,139788,Kailey Allan,2003-06-17,,,,Canada,,,,,Kailey,2003.0
145370,149093,Kaila Kuhn,2003-04-08,Boyne City,Michigan,USA,United States,,,,,Kaila,2003.0
137572,140935,Junayna Ahmed,2003-06-30,London,England,GBR,Bangladesh,,,,,Junayna,2003.0
136895,140131,Julian Tritscher,2003-04-30,Schladming,Steiermark,AUT,Austria,172.0,57.0,,3.017543859649123,Julian,2003.0
136994,140230,Julian Macaraeg,2003-05-15,,,,Philippines,,,,,Julian,2003.0
135304,138518,Julia Zlatkova,2003-02-12,Sofia,Sofia Grad,BUL,Bulgaria,,,,,Julia,2003.0
135693,138907,Juan Luis Uberuaga,2003-06-07,,,,Chile,,,,,Juan,2003.0
135946,139160,Jošt Klančar,2003-03-07,,,,Slovenia,,,,,Jošt,2003.0
143195,146831,José Da Silva Viegas,2003-08-24,,,,Timor-Leste,,,,,José,2003.0
137949,141331,Josif Miladinov,2003-06-23,Plovdiv,Plovdiv,BUL,Bulgaria,,,,,Josif,2003.0
136730,139963,Josie Baff,2003-01-25,Cooma,New South Wales,AUS,Australia,,,,,Josie,2003.0
136978,140214,Jonathan Tobon,2003-11-25,Milwaukee,Wisconsin,USA,United States,,,,,Jonathan,2003.0
135435,138649,Jokūbas Lapienis,2003-11-23,,,,Lithuania,,,,,Jokūbas,2003.0
135842,139056,John Mordes,2003-09-29,East Melbourne,Victoria,AUS,Australia,,,,,John,2003.0
136642,139873,Johan Orset,2003-12-25,,,,Norway,,,,,Johan,2003.0
135381,138595,Joey Steggall,2003-07-17,Annecy,Haute-Savoie,FRA,Australia,,,,,Joey,2003.0
135357,138571,Joachim Keghian,2003-12-26,,,,Luxembourg,,,,,Joachim,2003.0
136993,140229,Jenell Berhorst,2003-12-13,Seattle,Washington,USA,United States,,,,,Jenell,2003.0
144466,148158,Jelizaveta Žuková,2003-11-02,Yekaterinburg,Sverdlovsk,RUS,Czechia,,,,,Jelizaveta,2003.0
136080,139302,Jean-Hans Fourneaux,2003-09-02,Mont-Saint-Aignan,Seine-Maritime,FRA,France,,,,,Jean-Hans,2003.0
135673,138887,Jan Semirád,2003-12-22,,,,Czechia,,,,,Jan,2003.0
136618,139847,Jan Šimek,2003-07-01,,,,Czechia,,,,,Jan,2003.0
136810,140046,Jan Habdas,2003-12-02,,,,Poland,,,,,Jan,2003.0
135922,139136,Jamie Rankin,2003-09-14,,,,Great Britain,,,,,Jamie,2003.0
136867,140103,James McGuire,2003-03-03,Queensbury,New York,USA,United States,,,,,James,2003.0
136062,139284,Ivelina Baycheva,2003-07-17,Sofia,Sofia Grad,BUL,Bulgaria,,,,,Ivelina,2003.0
136760,139994,Ivan Maliovannyi,2003-10-09,,,,Ukraine,178.0,71.0,,2.507042253521127,Ivan,2003.0
139409,142881,Ismaël Doukouré,2003-07-24,Lille,Nord,FRA,France,182.0,,,,Ismaël,2003.0
135512,138726,Islam Turganbaev,2003-05-24,,,,Kyrgyzstan,,,,,Islam,2003.0
135629,138843,Isak Frey,2003-08-28,Bærum,Viken,NOR,Norway,,,,,Isak,2003.0
135577,138791,Isabella Moon,2003-09-23,Randwick,New South Wales,AUS,Australia,,,,,Isabella,2003.0
135484,138698,Ioanna Kotsalou,2003-11-28,,,,Greece,,,,,Ioanna,2003.0
135874,139088,Ingeborg Forbregd,2003-03-05,,,,Norway,,,,,Ingeborg,2003.0
135609,138823,Imants Maļina,2003-01-14,,,,Latvia,,,,,Imants,2003.0
135793,139007,Ilyas Issabek,2003-08-12,,,,Kazakhstan,,,,,Ilyas,2003.0
136826,140062,Ilya Mankov,2003-03-17,,,,Russian Federation,,,,,Ilya,2003.0
143421,147073,Illia Kovtun,2003-08-10,Cherkasy,Cherkasy,UKR,Ukraine,,,,,Illia,2003.0
136980,140216,Ilka Fuzesy,2003-10-16,Cluj-Napoca,Cluj,ROU,Romania,,,,,Ilka,2003.0
145291,149012,Ida Boman,2003-04-01,Stockholm,Stockholm,SWE,Sweden,,,,,Ida,2003.0
136606,139835,Iacopo Bortolas,2003-06-07,Cavalese,Trento,ITA,Italy,,,,,Iacopo,2003.0
141485,145041,Hwang Seon-Wu,2003-05-21,,,,Republic of Korea,,,,,Hwang,2003.0
136555,139782,Hunter Burke,2003-08-09,,,,New Zealand,,,,,Hunter,2003.0
135745,138959,Hugo Hinckfuss,2003-03-06,,,,Australia,,,,,Hugo,2003.0
140182,143683,Hubert Kós,2003-03-28,Telki,Pest,HUN,Hungary,,,,,Hubert,2003.0
135538,138752,Herborg Idland,2003-07-12,Stavanger,Rogaland,NOR,Norway,,,,,Herborg,2003.0
136036,139258,Her Seong-Uk,2003-07-26,,,,Republic of Korea,,,,,Her,2003.0
135930,139144,Henry Grünberg,2003-06-30,,,,Estonia,,,,,Henry,2003.0
136813,140049,Heidi Traaserud,2003-07-10,Skien,Vestfold og Telemark,NOR,Norway,,,,,Heidi,2003.0
144366,148056,He Binghan,2003-08-26,,,,People's Republic of China,,,,,He,2003.0
135422,138636,Harrison Messenger,2003-12-12,,,,New Zealand,,,,,Harrison,2003.0
135443,138657,Hans Danilas,2003-10-06,Tallinn,Harjumaa,EST,Estonia,,,,,Hans,2003.0
135920,139134,Hannah Farries,2003-05-30,,,,Great Britain,,,,,Hannah,2003.0
135586,138800,Hanna Skrypko,2003-11-12,,,,Ukraine,168.0,54.0,,3.111111111111111,Hanna,2003.0
135697,138911,Hanna Machakhina,2003-10-28,,,,Belarus,,,,,Hanna,2003.0
135830,139044,Hanna Popko,2003-07-19,,,,Poland,,,,,Hanna,2003.0
136931,140167,Hanna Bíró,2003-08-30,Szeged,Csongrád,HUN,Hungary,,,,,Hanna,2003.0
137033,140269,Hanna Sokołowska,2003-06-03,,,,Poland,,,,,Hanna,2003.0
144214,147897,Hanna Dziaruga,2003-11-19,,,,Belarus,,,,,Hanna,2003.0
137025,140261,Hailey Choi,2003-11-14,Fairfax,Virginia,USA,United States,,,,,Hailey,2003.0
143522,147174,Hailey Hernandez,2003-03-23,Southlake,Texas,USA,United States,,,,,Hailey,2003.0
136694,139926,Gian Biele,2003-06-20,,,,Switzerland,,,,,Gian,2003.0
136817,140053,Giada Tomaselli,2003-01-01,Cles,Trento,ITA,Italy,,,,,Giada,2003.0
136884,140120,Gheorghe-Petrut Cotinghiu,2003-06-20,,,,Romania,,,,,Gheorghe-Petrut,2003.0
136763,139997,Gao Dali,2003-06-21,,,,People's Republic of China,,,,,Gao,2003.0
137009,140245,Gabriel Volet,2003-08-12,,,,France,,,,,Gabriel,2003.0
135970,139187,Fyodor Muralyov,2003-06-25,,,,Russian Federation,,,,,Fyodor,2003.0
136982,140218,Fran Vanhoutte,2003-05-24,,,,Belgium,,,,,Fran,2003.0
137039,140275,Florence Brunelle,2003-12-20,Trois-Rivières,Québec,CAN,Canada,173.0,,,,Florence,2003.0
136901,140137,Finn Hösch,2003-01-21,Starnberg,Bayern,GER,Germany,,,,,Finn,2003.0
136918,140154,Findlay Eyre,2003-10-10,,,,Canada,,,,,Findlay,2003.0
136965,140201,Filip Hawrylak,2003-09-15,,,,Poland,,,,,Filip,2003.0
135528,138742,Femke Kramer,2003-09-27,Apeldoorn,Gelderland,NED,Austria,170.0,48.0,,3.5416666666666665,Femke,2003.0
135537,138751,Felix Ullmann,2003-08-16,,,,Switzerland,,,,,Felix,2003.0
135714,138928,Farnoush Shemshaki,2003-01-04,,,,Islamic Republic of Iran,,,,,Farnoush,2003.0
136071,139293,Eva-Lotta Kiibus,2003-01-17,Tallinn,Harjumaa,EST,Estonia,,,,,Eva-Lotta,2003.0
135859,139073,Ethan Hebert,2003-10-10,Cambridge,Massachusetts,USA,United States,,,,,Ethan,2003.0
136801,140037,Esmeralda Gobozova,2003-07-07,,,,Georgia,,,,,Esmeralda,2003.0
142748,146367,Erin Sterkenburg,2003-03-20,,,,South Africa,,,,,Erin,2003.0
136893,140129,Erika Sanelli,2003-07-21,Lecco,Lecco,ITA,Italy,,,,,Erika,2003.0
135303,138517,Era Shala,2003-08-25,,,,Kosovo,,,,,Era,2003.0
